time,aqi_us,pm2_5,temperature_c,humidity,pressure_hpa,wind_speed_ms,city
2026-01-19 12:00:00,218,132.2,21.3,44,988.1,2.35,Delhi
2026-01-19 13:00:00,217,161.1,20.0,50,988.5,2.07,Delhi
2026-01-19 14:00:00,216,182.5,19.1,54,988.9,1.85,Delhi
2026-01-19 15:00:00,214,194.6,18.1,59,989.1,1.8,Delhi
2026-01-19 16:00:00,213,196.5,17.0,66,989.1,1.82,Delhi
2026-01-19 17:00:00,211,199.3,16.1,71,989.2,1.57,Delhi
2026-01-19 18:00:00,209,199.3,13.9,82,989.1,1.68,Delhi
2026-01-19 19:00:00,209,192.3,13.3,84,988.9,1.57,Delhi
2026-01-19 20:00:00,209,185.3,12.9,84,988.7,1.68,Delhi
2026-01-19 21:00:00,208,179.3,12.6,81,988.3,1.97,Delhi
2026-01-19 22:00:00,208,172.8,12.4,78,988.3,1.9,Delhi
2026-01-19 23:00:00,207,164.4,11.8,80,988.2,1.59,Delhi
2026-01-20 00:00:00,206,172.3,10.2,87,988.5,2.05,Delhi
2026-01-20 01:00:00,206,174.6,9.8,86,989.1,2.16,Delhi
2026-01-20 02:00:00,206,190.0,9.6,86,989.7,2.0,Delhi
2026-01-20 03:00:00,206,204.4,10.7,80,990.5,1.7,Delhi
2026-01-20 04:00:00,205,189.5,14.0,66,991.6,1.36,Delhi
2026-01-20 05:00:00,206,174.2,17.3,57,992.7,1.06,Delhi
2026-01-20 06:00:00,206,146.7,20.5,50,992.7,1.61,Delhi
2026-01-20 07:00:00,207,110.6,22.4,44,992.1,1.92,Delhi
2026-01-20 08:00:00,208,90.8,23.3,37,991.2,2.12,Delhi
2026-01-20 09:00:00,209,85.2,23.6,35,990.4,2.12,Delhi
2026-01-20 10:00:00,210,83.4,23.4,36,989.9,2.15,Delhi
2026-01-20 11:00:00,210,86.8,22.9,38,989.8,2.24,Delhi
2026-01-20 12:00:00,211,105.5,21.9,39,989.6,2.2,Delhi
2026-01-20 13:00:00,210,118.7,20.7,48,990.1,2.02,Delhi
2026-01-20 14:00:00,208,128.1,19.6,57,990.4,2.11,Delhi
2026-01-20 15:00:00,206,135.0,18.3,65,991.0,2.1,Delhi
2026-01-20 16:00:00,203,142.0,17.6,69,991.3,1.98,Delhi
2026-01-20 17:00:00,201,150.4,17.1,71,991.6,2.25,Delhi
2026-01-20 18:00:00,199,151.3,15.7,80,991.7,2.06,Delhi
2026-01-20 19:00:00,198,144.4,14.7,82,991.3,2.24,Delhi
2026-01-20 20:00:00,197,139.7,13.9,82,991.4,2.13,Delhi
2026-01-20 21:00:00,196,135.5,13.2,82,990.9,1.95,Delhi
2026-01-20 22:00:00,195,131.8,12.7,82,991.0,1.49,Delhi
2026-01-20 23:00:00,194,127.1,11.7,86,990.8,1.3,Delhi
2026-01-21 00:00:00,194,114.1,10.2,98,990.8,1.45,Delhi
2026-01-21 01:00:00,192,116.6,9.3,100,991.1,1.41,Delhi
2026-01-21 02:00:00,191,129.5,8.7,99,991.9,1.19,Delhi
2026-01-21 03:00:00,190,139.7,9.0,98,992.7,0.96,Delhi
2026-01-21 04:00:00,188,133.6,11.3,89,993.7,0.84,Delhi
2026-01-21 05:00:00,187,122.5,15.3,69,994.3,0.62,Delhi
2026-01-21 06:00:00,186,100.8,19.4,57,994.1,1.03,Delhi
2026-01-21 07:00:00,185,62.4,21.6,43,993.3,1.86,Delhi
2026-01-21 08:00:00,184,49.8,22.3,39,992.4,2.25,Delhi
2026-01-21 09:00:00,183,48.1,22.5,36,991.6,2.45,Delhi
2026-01-21 10:00:00,182,47.4,22.3,36,991.3,2.45,Delhi
2026-01-21 11:00:00,181,49.0,21.7,36,991.2,2.28,Delhi
2026-01-21 12:00:00,181,66.4,20.5,40,991.0,2.0,Delhi
2026-01-21 13:00:00,180,80.6,19.4,47,991.5,1.86,Delhi
2026-01-21 14:00:00,179,89.9,18.3,53,991.7,1.86,Delhi
2026-01-21 15:00:00,178,96.6,17.1,61,992.0,2.43,Delhi
2026-01-21 16:00:00,177,101.5,16.4,64,992.2,2.3,Delhi
2026-01-21 17:00:00,176,110.6,15.7,66,992.2,1.86,Delhi
2026-01-21 18:00:00,175,116.9,15.0,68,992.3,1.48,Delhi
2026-01-21 19:00:00,175,116.4,14.3,70,992.2,1.32,Delhi
2026-01-21 20:00:00,174,116.6,13.3,74,991.8,0.87,Delhi
2026-01-21 21:00:00,173,117.3,12.6,75,991.5,1.36,Delhi
2026-01-21 22:00:00,173,118.3,11.9,75,990.9,1.62,Delhi
2026-01-21 23:00:00,173,119.7,11.3,74,990.4,1.84,Delhi
2026-01-22 00:00:00,173,125.3,10.0,82,990.3,1.1,Delhi
2026-01-22 01:00:00,173,136.0,9.7,86,990.5,0.51,Delhi
2026-01-22 02:00:00,173,177.4,9.3,88,990.6,0.21,Delhi
2026-01-22 03:00:00,174,214.7,10.1,82,991.2,0.14,Delhi
2026-01-22 04:00:00,176,166.7,13.7,66,991.6,0.56,Delhi
2026-01-22 05:00:00,177,132.7,17.4,53,992.5,0.72,Delhi
2026-01-22 06:00:00,177,95.2,20.7,42,992.6,0.88,Delhi
2026-01-22 07:00:00,177,77.8,22.7,39,991.6,0.91,Delhi
2026-01-22 08:00:00,177,72.2,24.2,34,990.3,0.81,Delhi
2026-01-22 09:00:00,178,70.8,25.2,31,989.1,1.1,Delhi
2026-01-22 10:00:00,178,70.5,25.4,31,988.7,1.47,Delhi
2026-01-22 11:00:00,179,72.4,24.8,35,988.2,2.16,Delhi
2026-01-22 12:00:00,179,107.8,23.1,41,988.7,2.55,Delhi
2026-01-22 13:00:00,180,116.2,21.4,52,989.2,2.9,Delhi
2026-01-22 14:00:00,181,122.9,20.4,61,989.5,3.18,Delhi
2026-01-22 15:00:00,182,122.5,19.8,65,989.7,3.52,Delhi
2026-01-22 16:00:00,182,119.7,19.3,66,989.7,3.6,Delhi
2026-01-22 17:00:00,183,115.7,18.9,66,988.9,4.27,Delhi
2026-01-22 18:00:00,183,108.7,18.8,66,988.8,4.3,Delhi
2026-01-22 19:00:00,182,101.7,18.1,68,988.4,4.71,Delhi
2026-01-22 20:00:00,182,95.7,17.6,69,987.9,4.65,Delhi
2026-01-22 21:00:00,182,91.7,17.1,70,987.8,3.19,Delhi
2026-01-22 22:00:00,181,89.2,15.9,85,987.5,1.14,Delhi
2026-01-22 23:00:00,181,85.2,15.9,82,987.0,2.7,Delhi
2026-01-23 00:00:00,180,71.7,16.4,70,986.1,5.29,Delhi
2026-01-23 01:00:00,179,74.0,15.9,73,986.4,4.72,Delhi
2026-01-23 02:00:00,177,77.1,15.1,77,988.1,1.94,Delhi
2026-01-23 03:00:00,175,83.1,14.8,84,989.9,1.85,Delhi
2026-01-23 04:00:00,172,94.5,14.5,88,990.3,3.38,Delhi
2026-01-23 05:00:00,171,97.1,14.7,88,990.4,3.8,Delhi
2026-01-23 06:00:00,170,91.3,14.3,89,990.4,5.17,Delhi
2026-01-23 07:00:00,170,84.8,14.8,87,989.4,4.11,Delhi
2026-01-23 08:00:00,170,73.8,16.4,82,988.9,3.9,Delhi
2026-01-23 09:00:00,170,63.6,17.4,76,988.1,4.47,Delhi
2026-01-23 10:00:00,170,62.6,16.6,80,988.0,3.04,Delhi
2026-01-23 11:00:00,170,62.6,16.6,85,988.1,2.03,Delhi
2026-01-23 12:00:00,169,94.3,16.3,82,989.6,2.88,Delhi
2026-01-23 13:00:00,169,95.9,14.4,92,990.9,2.05,Delhi
2026-01-23 14:00:00,169,93.1,14.7,90,991.9,2.39,Delhi
2026-01-23 15:00:00,168,98.7,14.5,91,992.7,2.08,Delhi
2026-01-23 16:00:00,167,106.6,14.3,92,993.3,1.01,Delhi
2026-01-23 17:00:00,167,120.1,12.9,95,993.6,1.03,Delhi
2026-01-23 18:00:00,167,122.5,12.7,97,994.1,0.81,Delhi
2026-01-23 19:00:00,168,116.4,12.7,96,994.5,0.1,Delhi
2026-01-23 20:00:00,168,113.9,12.0,99,994.5,2.15,Delhi
2026-01-23 21:00:00,168,103.6,11.5,100,994.9,3.44,Delhi
2026-01-23 22:00:00,169,84.5,9.4,99,995.0,3.09,Delhi
2026-01-23 23:00:00,168,71.9,8.5,97,995.3,3.08,Delhi
2026-01-24 00:00:00,168,38.9,8.8,74,996.1,3.3,Delhi
2026-01-24 01:00:00,167,39.6,8.3,71,996.9,3.11,Delhi
2026-01-24 02:00:00,167,45.1,8.1,72,997.6,3.05,Delhi
2026-01-24 03:00:00,166,50.5,8.6,72,998.2,2.69,Delhi
2026-01-24 04:00:00,165,52.6,10.1,67,998.9,2.18,Delhi
2026-01-24 05:00:00,164,53.0,11.9,60,999.1,2.27,Delhi
2026-01-24 06:00:00,163,49.6,13.9,50,999.2,2.34,Delhi
2026-01-24 07:00:00,162,42.1,15.1,45,997.8,2.86,Delhi
2026-01-24 08:00:00,161,37.1,15.8,44,996.8,2.68,Delhi
2026-01-24 09:00:00,161,34.7,16.1,46,996.1,2.81,Delhi
2026-01-24 10:00:00,160,32.6,15.9,47,995.3,3.1,Delhi
2026-01-24 11:00:00,159,31.7,15.2,51,995.0,3.05,Delhi
2026-01-24 12:00:00,159,40.2,13.8,60,994.5,2.8,Delhi
2026-01-24 13:00:00,158,47.4,12.4,66,995.0,2.76,Delhi
2026-01-24 14:00:00,156,53.2,11.4,69,995.7,2.87,Delhi
2026-01-24 15:00:00,156,57.3,10.5,71,996.2,2.76,Delhi
2026-01-24 16:00:00,155,59.6,9.7,73,996.4,2.73,Delhi
2026-01-24 17:00:00,154,61.5,9.1,74,996.2,2.79,Delhi
2026-01-24 18:00:00,152,62.4,8.7,75,996.0,3.04,Delhi
2026-01-24 19:00:00,151,61.0,8.5,76,995.4,2.7,Delhi
2026-01-24 20:00:00,149,60.5,8.2,77,995.0,2.58,Delhi
2026-01-24 21:00:00,144,61.0,8.1,77,994.3,2.32,Delhi
2026-01-24 22:00:00,139,61.0,7.4,80,993.7,2.17,Delhi
2026-01-24 23:00:00,137,60.3,7.0,82,993.1,1.95,Delhi
2026-01-25 00:00:00,136,58.9,6.6,86,993.1,1.93,Delhi
2026-01-25 01:00:00,138,58.7,6.6,87,993.4,1.8,Delhi
2026-01-25 02:00:00,140,64.0,6.2,88,994.1,2.5,Delhi
2026-01-25 03:00:00,142,68.2,6.7,87,994.8,2.3,Delhi
2026-01-25 04:00:00,143,64.5,8.5,79,995.5,2.15,Delhi
2026-01-25 05:00:00,145,61.7,11.0,72,996.0,2.25,Delhi
2026-01-25 06:00:00,146,58.6,13.4,65,995.4,2.68,Delhi
2026-01-25 07:00:00,146,54.8,14.9,58,994.6,2.71,Delhi
2026-01-25 08:00:00,148,50.5,15.8,55,993.7,2.47,Delhi
2026-01-25 09:00:00,149,47.5,16.3,54,993.0,2.21,Delhi
2026-01-25 10:00:00,150,46.6,16.4,54,992.8,1.88,Delhi
2026-01-25 11:00:00,150,47.3,16.0,57,992.2,1.62,Delhi
2026-01-25 12:00:00,151,70.1,14.8,67,992.1,1.66,Delhi
2026-01-25 13:00:00,151,85.4,13.7,72,992.9,2.02,Delhi
2026-01-25 14:00:00,152,92.7,12.8,75,993.0,1.86,Delhi
2026-01-25 15:00:00,153,97.1,11.7,79,993.4,1.95,Delhi
2026-01-25 16:00:00,154,103.1,10.8,81,993.9,2.15,Delhi
2026-01-25 17:00:00,155,104.1,10.2,82,993.9,1.97,Delhi
2026-01-25 18:00:00,156,100.4,9.5,85,993.6,1.58,Delhi
2026-01-25 19:00:00,157,101.3,9.2,86,993.2,1.71,Delhi
2026-01-25 20:00:00,158,104.3,8.6,88,992.7,1.15,Delhi
2026-01-25 21:00:00,159,101.7,8.0,89,992.8,1.5,Delhi
2026-01-25 22:00:00,159,101.7,7.4,91,992.9,1.78,Delhi
2026-01-25 23:00:00,160,102.7,7.0,91,992.4,1.42,Delhi
2026-01-26 00:00:00,161,101.0,6.1,95,992.5,1.45,Delhi
2026-01-26 01:00:00,162,103.6,6.0,95,993.1,1.52,Delhi
2026-01-26 02:00:00,163,120.6,5.9,95,993.7,1.38,Delhi
2026-01-26 03:00:00,164,132.2,6.9,94,994.6,0.73,Delhi
2026-01-26 04:00:00,166,118.3,9.7,86,995.7,0.4,Delhi
2026-01-26 05:00:00,167,105.2,12.4,77,996.2,0.43,Delhi
2026-01-26 06:00:00,168,98.5,14.9,67,995.6,0.18,Delhi
2026-01-26 07:00:00,169,88.2,16.7,61,994.8,0.07,Delhi
2026-01-26 08:00:00,170,78.9,17.7,57,994.1,0.68,Delhi
2026-01-26 09:00:00,170,76.6,18.3,54,993.1,0.85,Delhi
2026-01-26 10:00:00,171,76.6,18.5,55,992.5,0.15,Delhi
2026-01-26 11:00:00,171,78.9,18.4,56,992.4,0.05,Delhi
2026-01-26 12:00:00,172,110.4,17.2,69,992.1,0.79,Delhi
2026-01-26 13:00:00,173,143.0,17.2,67,992.6,0.65,Delhi
2026-01-26 14:00:00,174,170.9,16.5,69,993.0,1.31,Delhi
2026-01-26 15:00:00,176,190.0,15.5,75,993.7,1.1,Delhi
2026-01-26 16:00:00,178,216.1,14.4,80,993.8,0.39,Delhi
2026-01-26 17:00:00,181,237.0,13.8,80,993.4,1.27,Delhi
2026-01-26 18:00:00,183,233.8,12.4,87,993.6,0.49,Delhi
2026-01-26 19:00:00,186,211.4,13.0,83,993.2,1.87,Delhi
2026-01-26 20:00:00,189,204.0,12.9,83,993.0,1.85,Delhi
2026-01-26 21:00:00,191,196.0,12.3,84,992.5,2.25,Delhi
2026-01-26 22:00:00,193,176.0,12.1,82,992.1,2.54,Delhi
2026-01-26 23:00:00,195,156.9,12.2,79,991.3,2.75,Delhi
2026-01-27 00:00:00,196,123.9,12.2,77,991.5,2.52,Delhi
2026-01-27 01:00:00,196,116.6,12.2,76,991.8,2.48,Delhi
2026-01-27 02:00:00,197,116.9,12.2,77,992.1,2.44,Delhi
2026-01-27 03:00:00,197,115.5,12.9,77,992.3,2.52,Delhi
2026-01-27 04:00:00,196,110.6,13.8,74,993.5,0.89,Delhi
2026-01-27 05:00:00,196,102.7,14.9,75,994.4,2.52,Delhi
2026-01-27 06:00:00,196,91.7,16.3,73,993.8,2.55,Delhi
2026-01-27 07:00:00,196,85.2,18.2,71,992.5,3.2,Delhi
2026-01-27 08:00:00,196,85.4,19.4,71,991.7,3.65,Delhi
2026-01-27 09:00:00,196,85.2,19.8,71,990.3,3.65,Delhi
2026-01-27 10:00:00,196,84.1,19.5,75,990.0,2.81,Delhi
2026-01-27 11:00:00,196,84.3,19.0,77,989.5,3.94,Delhi
2026-01-27 12:00:00,196,102.0,16.5,87,990.5,2.18,Delhi
2026-01-27 13:00:00,196,103.4,15.6,92,991.0,2.35,Delhi
2026-01-27 14:00:00,195,107.6,15.3,90,991.7,2.89,Delhi
2026-01-27 15:00:00,194,114.3,14.9,90,992.0,2.83,Delhi
2026-01-27 16:00:00,192,123.9,14.7,91,992.3,2.66,Delhi
2026-01-27 17:00:00,190,127.6,14.4,93,992.1,2.35,Delhi
2026-01-27 18:00:00,188,125.7,13.7,95,992.5,2.51,Delhi
2026-01-27 19:00:00,186,119.0,13.7,95,992.4,1.57,Delhi
2026-01-27 20:00:00,183,117.1,13.7,95,992.2,1.38,Delhi
2026-01-27 21:00:00,182,118.3,13.1,95,992.6,0.45,Delhi
2026-01-27 22:00:00,180,116.4,12.9,96,992.4,1.14,Delhi
2026-01-27 23:00:00,179,114.3,12.9,96,992.2,0.36,Delhi
2026-01-28 00:00:00,178,85.4,12.5,98,992.5,1.46,Delhi
2026-01-28 01:00:00,177,74.7,12.7,98,993.1,1.92,Delhi
2026-01-28 02:00:00,176,81.5,12.8,97,993.9,1.33,Delhi
2026-01-28 03:00:00,175,67.5,13.1,95,995.1,1.8,Delhi
2026-01-28 04:00:00,174,48.8,13.6,91,996.2,2.51,Delhi
2026-01-28 05:00:00,173,47.5,14.2,87,996.4,2.04,Delhi
2026-01-28 06:00:00,171,44.0,15.9,80,995.9,1.82,Delhi
2026-01-28 07:00:00,170,44.5,16.9,73,995.2,1.31,Delhi
2026-01-28 08:00:00,170,44.2,17.8,67,994.4,0.85,Delhi
2026-01-28 09:00:00,169,41.2,18.3,62,994.2,1.29,Delhi
2026-01-28 10:00:00,168,37.8,18.4,60,994.3,2.0,Delhi
2026-01-28 11:00:00,167,35.3,18.1,62,994.3,2.06,Delhi
2026-01-28 12:00:00,166,77.1,17.3,70,994.1,1.72,Delhi
2026-01-28 13:00:00,165,93.6,16.0,78,994.0,2.4,Delhi
2026-01-28 14:00:00,165,102.0,14.9,83,994.4,2.11,Delhi
2026-01-28 15:00:00,165,108.7,13.9,85,994.4,2.13,Delhi
2026-01-28 16:00:00,165,113.2,13.3,86,994.6,1.91,Delhi
2026-01-28 17:00:00,164,117.3,12.8,88,994.5,1.75,Delhi
2026-01-28 18:00:00,164,118.0,12.1,93,994.5,1.84,Delhi
2026-01-28 19:00:00,164,111.8,11.7,95,994.3,2.16,Delhi
2026-01-28 20:00:00,164,104.5,11.4,96,994.3,2.37,Delhi
2026-01-28 21:00:00,164,99.2,11.1,96,993.8,2.46,Delhi
2026-01-28 22:00:00,163,96.4,10.7,96,993.7,2.08,Delhi
2026-01-28 23:00:00,163,95.5,10.3,97,993.0,2.01,Delhi
2026-01-29 00:00:00,162,94.5,10.1,100,993.4,1.98,Delhi
2026-01-29 01:00:00,162,95.7,10.2,99,993.8,1.28,Delhi
2026-01-29 02:00:00,163,102.4,10.4,100,994.4,1.45,Delhi
2026-01-29 03:00:00,163,110.4,10.8,98,994.9,1.66,Delhi
2026-01-29 04:00:00,164,105.9,11.9,94,995.9,2.14,Delhi
2026-01-29 05:00:00,166,96.6,13.8,87,996.3,2.13,Delhi
2026-01-29 06:00:00,167,78.7,15.3,79,996.5,2.56,Delhi
2026-01-29 07:00:00,167,64.0,16.8,70,995.5,1.98,Delhi
2026-01-29 08:00:00,168,57.5,17.7,69,994.5,1.8,Delhi
2026-01-29 09:00:00,168,53.6,18.2,66,993.8,1.93,Delhi
2026-01-29 10:00:00,168,51.5,18.4,66,993.3,1.84,Delhi
2026-01-29 11:00:00,169,50.2,18.1,67,993.1,1.91,Delhi
2026-01-29 12:00:00,169,69.4,16.2,76,993.4,1.84,Delhi
2026-01-29 13:00:00,169,76.8,15.3,80,993.3,1.8,Delhi
2026-01-29 14:00:00,168,82.7,14.6,83,993.7,1.95,Delhi
2026-01-29 15:00:00,168,87.8,13.8,86,994.1,1.95,Delhi
2026-01-29 16:00:00,168,91.3,12.9,89,994.5,1.88,Delhi
2026-01-29 17:00:00,167,94.3,12.2,91,994.4,1.8,Delhi
2026-01-29 18:00:00,167,92.9,11.5,93,994.3,1.35,Delhi
2026-01-29 19:00:00,166,89.2,10.9,94,993.9,1.77,Delhi
2026-01-29 20:00:00,166,86.8,10.4,94,993.7,1.86,Delhi
2026-01-29 21:00:00,165,82.9,10.1,94,993.1,2.0,Delhi
2026-01-29 22:00:00,165,79.2,10.2,93,993.1,2.28,Delhi
2026-01-29 23:00:00,164,76.6,10.3,92,993.1,2.1,Delhi
2026-01-30 00:00:00,164,82.7,10.2,93,992.7,1.67,Delhi
2026-01-30 01:00:00,164,80.8,10.1,93,993.1,1.05,Delhi
2026-01-30 02:00:00,163,94.3,8.9,96,992.9,0.81,Delhi
2026-01-30 03:00:00,163,114.8,10.3,95,994.0,1.88,Delhi
2026-01-30 04:00:00,163,100.1,12.2,90,994.8,1.41,Delhi
2026-01-30 05:00:00,163,81.3,14.5,81,995.1,1.6,Delhi
2026-01-30 06:00:00,163,67.1,16.4,74,995.0,1.7,Delhi
2026-01-30 07:00:00,163,56.7,17.9,67,994.1,1.61,Delhi
2026-01-30 08:00:00,162,51.5,18.9,63,992.9,1.52,Delhi
2026-01-30 09:00:00,162,48.8,19.4,60,991.9,1.51,Delhi
2026-01-30 10:00:00,162,48.8,19.3,59,991.9,1.71,Delhi
2026-01-30 11:00:00,162,49.7,18.9,63,991.9,1.66,Delhi
2026-01-30 12:00:00,162,73.6,18.0,73,991.6,1.22,Delhi
2026-01-30 13:00:00,162,93.1,16.8,81,991.7,0.65,Delhi
2026-01-30 14:00:00,163,112.0,15.8,84,991.9,0.47,Delhi
2026-01-30 15:00:00,163,135.5,14.8,87,992.3,0.35,Delhi
2026-01-30 16:00:00,164,157.9,14.1,89,992.7,0.32,Delhi
2026-01-30 17:00:00,166,177.4,13.3,91,992.8,0.43,Delhi
2026-01-30 18:00:00,168,188.1,12.1,96,992.6,0.38,Delhi
2026-01-30 19:00:00,170,187.2,11.5,100,992.5,0.65,Delhi
2026-01-30 20:00:00,172,198.4,9.7,100,992.2,0.76,Delhi
2026-01-30 21:00:00,174,210.5,9.2,100,992.1,0.6,Delhi
2026-01-30 22:00:00,177,204.4,9.7,99,992.1,0.62,Delhi
2026-01-30 23:00:00,180,193.2,10.0,98,992.0,0.41,Delhi
2026-01-31 00:00:00,182,158.8,9.0,98,992.1,0.74,Delhi
2026-01-31 01:00:00,184,152.7,9.4,99,992.6,0.78,Delhi
2026-01-31 02:00:00,186,156.0,9.5,99,993.2,1.0,Delhi
2026-01-31 03:00:00,187,166.7,10.2,97,994.0,1.1,Delhi
2026-01-31 04:00:00,188,163.4,11.7,97,994.7,0.81,Delhi
2026-01-31 05:00:00,189,155.5,13.5,96,995.3,1.17,Delhi
2026-01-31 06:00:00,191,143.9,17.0,80,995.6,1.43,Delhi
2026-01-31 07:00:00,193,119.2,18.6,69,994.7,1.9,Delhi
2026-01-31 08:00:00,194,99.4,19.6,61,993.5,2.35,Delhi
2026-01-31 09:00:00,195,89.9,20.2,58,992.9,1.97,Delhi
2026-01-31 10:00:00,196,85.4,20.3,58,992.6,1.57,Delhi
2026-01-31 11:00:00,197,85.9,20.0,62,992.4,1.77,Delhi
2026-01-31 12:00:00,198,130.9,18.3,69,992.0,2.47,Delhi
2026-01-31 13:00:00,199,141.6,17.1,77,992.4,2.42,Delhi
2026-01-31 14:00:00,200,149.9,16.2,82,992.5,2.45,Delhi
2026-01-31 15:00:00,202,155.1,15.7,85,992.9,2.61,Delhi
2026-01-31 16:00:00,202,155.5,15.2,86,993.0,2.66,Delhi
2026-01-31 17:00:00,202,152.7,14.8,87,992.8,2.57,Delhi
2026-01-31 18:00:00,201,149.9,14.6,87,992.9,2.46,Delhi
2026-01-31 19:00:00,200,147.1,14.3,87,992.6,1.65,Delhi
2026-01-31 20:00:00,199,118.7,14.2,84,992.7,3.79,Delhi
2026-01-31 21:00:00,197,88.9,14.2,83,991.9,2.15,Delhi
2026-01-31 22:00:00,195,68.0,12.9,87,992.6,0.81,Delhi
2026-01-31 23:00:00,192,58.4,12.6,91,992.6,1.93,Delhi
2026-02-01 00:00:00,189,85.4,13.3,93,992.4,2.76,Delhi
2026-02-01 01:00:00,187,90.1,13.1,93,992.4,1.68,Delhi
2026-02-01 02:00:00,186,98.7,13.0,93,993.0,2.09,Delhi
2026-02-01 03:00:00,184,106.6,14.2,90,993.9,2.1,Delhi
2026-02-01 04:00:00,183,111.8,15.7,85,994.5,1.34,Delhi
2026-02-01 05:00:00,182,103.8,17.8,77,994.8,1.35,Delhi
2026-02-01 06:00:00,181,89.2,18.7,68,995.1,2.34,Delhi
2026-02-01 07:00:00,180,76.8,19.7,65,994.6,1.97,Delhi
2026-02-01 08:00:00,179,69.4,20.4,64,993.5,1.68,Delhi
2026-02-01 09:00:00,178,66.6,21.1,64,992.7,1.46,Delhi
2026-02-01 10:00:00,178,65.9,21.4,63,992.5,1.28,Delhi
2026-02-01 11:00:00,177,69.4,21.2,63,992.5,1.35,Delhi
2026-02-01 12:00:00,177,109.7,20.3,71,992.2,1.43,Delhi
2026-02-01 13:00:00,176,144.8,19.1,79,992.5,1.61,Delhi
2026-02-01 14:00:00,176,177.0,18.2,84,992.8,0.9,Delhi
2026-02-01 15:00:00,177,203.5,17.4,87,993.2,0.58,Delhi
2026-02-01 16:00:00,178,219.3,16.4,90,993.7,0.59,Delhi
2026-02-01 17:00:00,179,232.4,15.5,94,994.0,0.85,Delhi
2026-02-01 18:00:00,181,225.4,14.6,97,994.3,0.14,Delhi
2026-02-01 19:00:00,183,185.8,14.2,100,994.3,0.41,Delhi
2026-02-01 20:00:00,184,152.7,13.5,100,994.4,1.84,Delhi
2026-02-01 21:00:00,184,132.2,13.4,99,994.2,1.36,Delhi
2026-02-01 22:00:00,185,121.1,13.1,99,994.4,0.87,Delhi
2026-02-01 23:00:00,186,115.5,12.8,98,994.2,0.29,Delhi
2026-02-02 00:00:00,188,136.0,13.0,100,994.0,0.61,Delhi
2026-02-02 01:00:00,189,148.1,13.1,99,994.0,0.73,Delhi
2026-02-02 02:00:00,190,168.1,13.0,99,994.6,1.06,Delhi
2026-02-02 03:00:00,192,162.5,13.2,98,995.2,1.1,Delhi
2026-02-02 04:00:00,193,158.3,13.8,97,995.8,1.68,Delhi
2026-02-02 05:00:00,194,142.0,15.2,91,996.2,2.13,Delhi
2026-02-02 06:00:00,195,117.3,15.9,88,996.0,2.42,Delhi
2026-02-02 07:00:00,195,92.7,17.7,80,995.2,2.41,Delhi
2026-02-02 08:00:00,196,82.7,18.9,70,994.2,2.15,Delhi
2026-02-02 09:00:00,196,80.1,19.7,66,993.3,1.97,Delhi
2026-02-02 10:00:00,196,80.1,19.8,66,992.8,1.82,Delhi
2026-02-02 11:00:00,197,82.0,19.6,68,992.6,1.84,Delhi
2026-02-02 12:00:00,197,129.9,17.8,76,992.7,1.79,Delhi
2026-02-02 13:00:00,197,140.6,16.9,81,992.6,2.08,Delhi
2026-02-02 14:00:00,197,145.8,16.0,85,992.9,2.02,Delhi
2026-02-02 15:00:00,197,148.1,15.1,88,993.2,2.04,Delhi
2026-02-02 16:00:00,195,149.5,14.2,91,993.5,2.04,Delhi
2026-02-02 17:00:00,194,153.2,13.7,92,993.3,2.04,Delhi
2026-02-02 18:00:00,192,153.7,13.5,94,993.3,1.73,Delhi
2026-02-02 19:00:00,190,149.5,13.2,94,993.3,1.85,Delhi
2026-02-02 20:00:00,190,145.8,12.8,93,993.2,1.87,Delhi
2026-02-02 21:00:00,190,140.2,12.4,94,993.1,1.15,Delhi
2026-02-02 22:00:00,190,134.6,11.9,95,993.0,1.11,Delhi
2026-02-02 23:00:00,190,129.5,11.4,95,992.9,1.38,Delhi
2026-02-03 00:00:00,190,157.4,10.2,100,993.3,1.47,Delhi
2026-02-03 01:00:00,191,147.1,9.6,100,993.8,1.46,Delhi
2026-02-03 02:00:00,191,143.0,9.9,100,994.6,1.41,Delhi
2026-02-03 03:00:00,190,135.5,10.8,98,995.9,0.81,Delhi
2026-02-03 04:00:00,190,128.1,11.8,99,996.7,0.85,Delhi
2026-02-03 05:00:00,189,128.1,14.0,90,997.2,0.65,Delhi
2026-02-03 06:00:00,189,115.3,15.7,83,997.3,0.63,Delhi
2026-02-03 07:00:00,189,99.0,17.7,73,996.7,0.87,Delhi
2026-02-03 08:00:00,189,85.4,18.9,64,995.9,1.45,Delhi
2026-02-03 09:00:00,189,78.5,19.5,58,995.0,1.6,Delhi
2026-02-03 10:00:00,189,74.7,19.8,55,994.7,1.2,Delhi
2026-02-03 11:00:00,189,73.8,19.6,55,994.6,1.08,Delhi
2026-02-03 12:00:00,188,112.2,19.0,60,994.6,1.32,Delhi
2026-02-03 13:00:00,188,145.3,17.8,66,994.7,1.31,Delhi
2026-02-03 14:00:00,188,171.8,17.1,70,995.3,1.05,Delhi
2026-02-03 15:00:00,189,189.5,16.3,75,995.8,1.3,Delhi
2026-02-03 16:00:00,190,203.0,15.5,79,996.0,1.78,Delhi
2026-02-03 17:00:00,191,216.1,14.9,81,996.0,1.84,Delhi
2026-02-03 18:00:00,192,204.4,13.5,90,996.2,0.9,Delhi
